MeSHC040527	[[24129401, 'lxa4'], [26044583, '15-epi-lipoxin-a4']]
MeSHD000077558	[[29801942, 'big', 'data'], [29843806, 'big', 'data'], [29848268, 'big', 'data']]
MeSHD004346	[[22811348, 'drug', 'information', 'service']]
MeSHD056566	[[27613967, 'sirt3']]
MeSHD000086502	[[22811519, 'viral', 'packaging', 'sequences'], [23552425, 'viral', 'packaging', 'sequences']]
MeSHC000639024	[[22811715, 'sporosarcina', 'aquimarina']]
MeSHD032407	[[26652293, 'avicennia', 'marina'], [26782533, 'avicennia'], [27098661, 'avicennia', 'marina']]
MeSHD005284	[[27460958, 'fenthion'], [28734368, 'fenthion']]
MeSHC076840	[[22812144, 'etofenprox'], [27308276, 'etofenprox']]
MeSHC475883	[[22812144, 'silafluofen']]
MeSHC472185	[[22812144, 'ethiprole']]
MeSHD017407	[[23547324, 'family', 'leave']]
MeSHC000649811	[[22815451, 'herbaspirillum', 'lusitanum']]
MeSHC000650115	[[22815459, 'bacillus', 'siamensis'], [27158229, 'bacillus', 'siamensis']]
MeSHC022330	[[22815485, 'peptidoglycan', 'transpeptidases']]
MeSHD005795	[[22815522, 'stimulus', 'generalization']]
MeSHD019846	[[22815868, 'fisher', 'syndromes'], [27206524, 'miller-fisher', 'syndrome'], [27616001, 'miller', 'fisher', 'syndrome']]
MeSHD005087	[[22815939, 'glucoamylase'], [24612324, 'glucoamylase'], [25030912, 'glucoamylase'], [25037390, 'glucoamylase'], [25231799, 'glucoamylase']]
MeSHD020320	[[22815996, 'antisense', 'oligoribonucleotides']]
MeSHC000644002	[[22816190, 'legionella', 'londiniensis']]
MeSHD004024	[[22817458, 'dicyclohexylcarbodiimide'], [24507260, 'dicyclohexylcarbodiimide'], [29316475, 'dccd']]
MeSHD000751	[[22818543, 'neonatal', 'anemia'], [24826985, 'neonatal', 'anemia'], [29341561, 'neonatal', 'anemia']]
MeSHD057668	[[25874460, 'blood', 'conservation', 'strategies']]
MeSHD000072356	[[22819963, 'parenchymal', 'tissue'], [25176070, 'parenchymal', 'tissue'], [29805619, 'parenchymal', 'tissue']]
MeSHC556153	[[25869891, 'pandemrix'], [27538328, 'pandemrix'], [28302408, 'pandemrix']]
MeSHC075610	[[22821053, 'dolastatin', '15']]
MeSHD019154	[[22821266, 'protein', 'splicing'], [25726726, 'splicing', ',', 'protein'], [26705548, 'splicing', ',', 'protein'], [26951683, 'proteins', 'splicing']]
MeSHD016545	[[22821382, 'choroid', 'plexus', 'tumors']]
MeSHC539975	[[26530025, 'pien', 'tze', 'huang']]
MeSHD020954	[[26813718, 'single-parent', 'family'], [28057008, 'single', 'parent', 'families'], [29513693, 'single', 'parent', 'family']]
MeSHC027043	[[22823518, 'ammonium', 'bicarbonate'], [27591845, 'ammonium', 'bicarbonate']]
MeSHD044137	[[29702580, 'haemophilus', 'parasuis']]
MeSHC018309	[[23911548, 'gpg']]
MeSHD007640	[[29860458, 'keratoconus']]
MeSHD000071244	[[29845526, 'zika', 'virus']]
MeSHD000077105	[[22826458, 'chlorophyceae'], [23770589, 'chlorophyceae'], [24012737, 'chlorophyceae'], [25745427, 'chlorophyceae'], [26903036, 'chlorophyceae'], [28376612, 'chlorophyceae']]
MeSHD001474	[[22826480, 'bartonella', 'infections']]
MeSHD008536	[[23627444, 'meglumine'], [24421740, 'meglumine'], [25917587, 'meglumine']]
MeSHD015373	[[22827703, 'bacterial', 'typing'], [29628922, 'bacterial', 'typing']]
MeSHC028285	[[22828933, 'porphyrina']]
MeSHD006781	[[22829227, 'satellite', 'hospitals']]
MeSHC551400	[[22830993, '2,5-furandicarboxylic', 'acid'], [25897324, '2,5-furandicarboxylic', 'acid']]
MeSHC008223	[[22832310, 'ketene']]
MeSHD050839	[[22832429, 'interferon', 'regulatory', 'factor', '7'], [24918037, 'interferon', 'regulatory', 'factor', '7'], [25330336, 'interferon', 'regulatory', 'factor', '7'], [25384438, 'interferon', 'regulatory', 'factor', '7'], [26709698, 'interferon', 'regulatory', 'factor', '7'], [27147736, 'interferon', 'regulatory', 'factor', '7'], [27159270, 'interferon', 'regulatory', 'factor', '7'], [28952189, 'interferon', 'regulatory', 'factor', '7'], [29132684, 'interferon', 'regulatory', 'factor-7']]
MeSHC000677116	[[22832919, 'dissoconium', 'aciculare']]
MeSHD054316	[[22833077, 'drug', 'response', 'biomarkers'], [28082455, 'drug', 'response', 'biomarkers']]
MeSHD059766	[[22833098, 'nhej', 'dna', 'repair'], [24184684, 'nhej', 'dna', 'repair']]
MeSHC099852	[[22833179, 'platelet-derived', 'growth', 'factor', 'receptor', 'tyrosine', 'kinases']]
MeSHC008208	[[22833179, 'pivka'], [23922465, 'pivka'], [26176035, 'des-gamma-carboxy', 'prothrombin'], [28163291, 'pivka-ii']]
MeSHD024121	[[25873236, 'collagen', 'type', 'x'], [28617417, 'type', 'x', 'collagens']]
MeSHD012653	[[22834571, 'self-stimulation'], [23177963, 'self-stimulation'], [28874527, 'self-stimulation'], [29607486, 'stimulation', ',', 'self']]
MeSHD051742	[[22835012, 'gadd153', 'protein'], [22835012, 'gadd153', 'proteins'], [23724040, 'transcription', 'factor', 'chop'], [24185830, 'transcription', 'factor', 'chop'], [24378333, 'transcription', 'factor', 'chop'], [24961950, 'transcription', 'factor', 'chop']]
MeSHC000641301	[[25011595, 'mycoplasma', 'canadense'], [27016831, 'mycoplasma', 'canadense']]
MeSHC000641299	[[22836035, 'mycoplasma', 'capricolum', 'subsp', '.', 'capricolum']]
MeSHC524380	[[22836904, 'benzyl', 'diethylenetriamine', 'pentaacetic', 'acid']]
MeSHC571665	[[22837328, 'gs-9256']]
MeSHC573362	[[22837328, 'gs-9451']]
MeSHC021985	[[22840189, 'cyclopropenes']]
MeSHC042983	[[22840189, 'thiophenols']]
MeSHD012889	[[29106561, 'mephitis']]
MeSHC040184	[[22841595, 'w12']]
MeSHC000711476	[[22842485, 's-1', 'plus', 'cisplatin']]
MeSHC000635840	[[22843591, 'pseudomonas', 'monteilii']]
MeSHD004122	[[26537048, 'prenyltransferases'], [26546087, 'prenyltransferase'], [26578069, 'prenyltransferases'], [28270685, 'prenyltransferases'], [28282288, 'prenyltransferase'], [28673978, 'prenyltransferase'], [29034631, 'prenyltransferase'], [29495531, 'prenyltransferases'], [29675947, 'prenyltransferase']]
MeSHD011099	[[22844292, 'polyglutamate']]
MeSHC008229	[[29429073, '2-ketogluconic', 'acid']]
MeSHD017221	[[22844538, 'necator', 'americanus'], [24690220, 'necator', 'americanus'], [28336269, 'necator', 'americanus']]
MeSHC512190	[[22846103, 'macroline']]
MeSHC000643809	[[22846334, 'ochrobactrum', 'rhizosphaerae']]
MeSHD050778	[[26843634, 'transcription', 'factor', 'nfat'], [29149648, 'nuclear', 'factor', 'of', 'activated', 't-cells', ',', 'cytoplasmic'], [29596828, 'nuclear', 'factors', 'of', 'activated', 't', 'cells']]
MeSHD029241	[[22847388, 'dominant', 'optic', 'atrophy'], [22857269, 'dominant', 'optic', 'atrophy'], [22857269, 'autosomal', 'dominant', 'optic', 'atrophy']]
MeSHC013229	[[22847923, 'pyridine-n-oxide']]
MeSHD020311	[[22848539, 'rhea'], [23429746, 'rhea'], [25469538, 'rheiformes']]
MeSHC032254	[[22848730, 'fodrin']]
MeSHC504230	[[22848769, 'db844']]
MeSHC504229	[[22848769, 'db820']]
MeSHD019294	[[22849591, 'cerebrotendinous', 'xanthomatosis']]
MeSHC019826	[[24657377, 'carboxymethyl', 'cellulase'], [25496491, 'cmcase'], [28911741, 'cmcase'], [29777997, 'cmcase']]
MeSHD043525	[[26223587, 'cytosine', 'deaminase'], [26491161, 'cytosine', 'deaminases'], [26601257, 'cytosine', 'deaminases'], [26912618, 'cytosine', 'deaminase'], [27270441, 'cytosine', 'deaminases'], [28475648, 'cytosine', 'deaminases'], [28883657, 'cytosine', 'deaminase'], [29369522, 'cytosine', 'deaminase'], [29618650, 'cytosine', 'deaminase']]
MeSHC489136	[[28400526, 'oz277']]
MeSHC558165	[[28400526, 'oz439']]
MeSHC514498	[[24913162, 'artemisone']]
MeSHC000676899	[[29084541, 'kluyveromyces', 'marxianus'], [29630658, 'candida', 'kefyr']]
MeSHC083169	[[22851661, 'cysteinyl', 'leukotriene', 'receptor'], [24461900, 'cysteinyl', 'leukotriene', 'receptor'], [25090924, 'cysteinyl', 'leukotriene', 'receptor'], [25090924, 'ltd4', 'receptor'], [25090924, 'cyslt1', 'receptors'], [27377818, 'cysteinyl', 'leukotriene', 'receptor']]
MeSHD014127	[[24952679, 'toyocamycin'], [26934650, 'toyocamycin']]
MeSHD000338	[[29296844, 'aet']]
MeSHC000603663	[[22855157, 'gse24.2', 'peptide'], [24987982, 'gse24.2', 'peptide']]
MeSHC042553	[[22855357, 'acenaphthylene'], [29480289, 'acenaphthylene']]
MeSHC042552	[[22855357, 'acenaphthene']]
MeSHC027744	[[22855617, 's-methylisothiourea', 'sulfate']]
MeSHD066300	[[29304395, 'electronic', 'cigarettes'], [29495388, 'electronic', 'cigarettes'], [29736335, 'electronic', 'cigarettes'], [29741711, 'electronic', 'cigarette']]
MeSHD003257	[[22858449, 'consumer', 'product', 'safety'], [23891846, 'product', 'approval'], [26297571, 'product', 'approvals']]
MeSHD044091	[[22859720, 'galanin', 'receptor', '1']]
MeSHC000665269	[[22860093, 'candida', 'californica']]
MeSHD029633	[[22860441, 'schisandraceae']]
MeSHC000643782	[[22863143, 'oenococcus', 'oeni']]
MeSHC540615	[[22863995, 'retigeric', 'acid', 'b']]
MeSHD009087	[[26943923, 'mucopolysaccharidosis', 'type', 'vi'], [26943923, 'mucopolysaccharidosis', 'vi'], [27134829, 'mucopolysaccharidosis', 'vi']]
MeSHD013488	[[22864739, 'suppositories'], [29360138, 'suppositories']]
MeSHD012070	[[22865511, 'science', 'and', 'religion']]
MeSHD028723	[[27044417, 'personhood'], [28344565, 'personhood'], [29438597, 'personhood']]
MeSHC576676	[[22866005, 'ltvspwy']]
MeSHD050685	[[27870149, 'killer', 'whale'], [27870149, 'killer', 'whales'], [29021158, 'killer', 'whales']]
MeSHC494416	[[29561411, 'kushen']]
MeSHD031585	[[22867635, 'melia'], [26322037, 'melia']]
MeSHD005950	[[22867750, 'hypertonic', 'glucose', 'solution']]
MeSHD008212	[[27560943, 'lymphocyte', 'depletion']]
MeSHD013400	[[22868146, 'acids', ',', 'sugars'], [29234335, 'acids', ',', 'sugars']]
MeSHC074009	[[22868870, 'sd', '62']]
MeSHC479538	[[22869065, 'tesamorelin']]
MeSHC572463	[[28558758, 'azd4547'], [28646488, 'azd4547']]
MeSHC507866	[[22869611, 'dihydrodiol'], [25050996, 'dihydrodiol']]
MeSHD015123	[[25169082, 'bpde']]
MeSHC000604115	[[22870919, 'akt', 'inhibitor', 'iv'], [25661333, 'akt', 'inhibitor', 'iv']]
MeSHD014817	[[22872055, 'vitelline', 'membrane']]
MeSHD000080702	[[29731166, 'edible', 'insects']]
MeSHC045601	[[28673785, 'barbaloin']]
MeSHD018033	[[27966460, 'bispecific', 'antibodies'], [28188692, 'bispecific', 'antibodies'], [28213794, 'bispecific', 'antibodies'], [28722325, 'bispecific', 'antibodies'], [29764159, 'bispecific', 'antibodies']]
MeSHD035521	[[22875464, 'united', 'states', 'supreme', 'court']]
MeSHC538362	[[22876139, 'reticuloendotheliosis']]
MeSHD051377	[[22876139, 'actin-related', 'protein', '2'], [26442045, 'actin-related', 'protein2']]
MeSHD010764	[[22876139, 'phosphorylase', 'kinase'], [25340394, 'phosphorylase', 'kinase'], [27506793, 'phosphorylase', 'kinase']]
MeSHD050823	[[22876593, 'hand', 'joints']]
MeSHD010081	[[27966619, 'oxazolone'], [28153485, 'oxazolone']]
MeSHC030856	[[26479911, 'pendimethalin']]
MeSHC000695111	[[22878100, 'lecanicillium', 'saksenae']]
MeSHC000712180	[[22878190, 'pilloin']]
MeSHD003118	[[22878441, 'color', 'perception'], [26272444, 'color', 'perception'], [26301916, 'color', 'perception'], [28146575, 'color', 'perception']]
MeSHD000070819	[[27391444, 'discoidin', 'domain', 'receptor', '1']]
MeSHD017017	[[27432832, 'methanococcus']]
MeSHD000077339	[[25769580, 'leflunomide'], [26867385, 'leflunomide'], [27869736, 'leflunomide'], [28207975, 'leflunomide'], [29050250, 'leflunomide']]
MeSHC012293	[[29670848, 'tranilast']]
MeSHC090866	[[22879910, 'sm', 'protein', 'd3']]
MeSHC057477	[[22884108, 'clinafloxacin']]
MeSHC071570	[[22885934, 'snf1-related', 'protein', 'kinases']]
MeSHC031601	[[28824709, '3-hydroxypropionic', 'acid']]
MeSHC000671091	[[22886401, 'diaporthe', 'phaseolorum']]
MeSHC072197	[[22886503, 'survanta']]
MeSHD012144	[[23074509, 'respite', 'care'], [23229766, 'respite', 'care'], [26447011, 'respite', 'care']]
MeSHC081918	[[22887649, 'hla-b60']]
MeSHD054774	[[22888001, 'g', 'protein-coupled', 'receptor', 'kinase', '5'], [24334028, 'g-protein-coupled', 'receptor', 'kinase', '5']]
MeSHC101546	[[22888092, 'lcr', 'peptides']]
MeSHC090142	[[29156979, 'secoisolariciresinol', 'diglucoside']]
MeSHD053827	[[22889959, 'nandiniidae']]
MeSHD003481	[[26469252, 'cuspid']]
MeSHD046728	[[24681653, 'microscopic', 'colitis'], [28609199, 'microscopic', 'colitis']]
MeSHD046729	[[24681653, 'collagenous', 'colitis']]
MeSHD046730	[[23945183, 'lymphocytic', 'colitis'], [24681653, 'lymphocytic', 'colitis']]
MeSHD013286	[[22891591, 'jimson', 'weed'], [24417372, 'datura', 'stramonium'], [24589677, 'datura', 'stramonium'], [27379132, 'datura', 'stramonium']]
MeSHC047757	[[22893135, 'butylbromide'], [24494624, 'butyl', 'bromide']]
MeSHD020685	[[22893135, 'colonoscope'], [24921209, 'colonoscope']]
MeSHD011370	[[22894507, 'proflavine'], [23020662, 'proflavine']]
MeSHD011912	[[22894538, 'aci', 'rat'], [24304664, 'aci', 'rats']]
MeSHD032486	[[29062029, 'chinese', 'fir']]
MeSHD007063	[[22895636, 'identity', 'crisis'], [23914052, 'identity', 'crisis'], [28475401, 'identity', 'crisis']]
MeSHC048813	[[22897140, 'oxone']]
MeSHD001531	[[27293660, 'belize'], [28484633, 'belize'], [29061202, 'belize'], [29531144, 'belize']]
MeSHC063887	[[22898901, 'tetrathiafulvalene'], [23659581, 'tetrathiafulvalene'], [24158705, 'tetrathiafulvalene'], [26222543, 'tetrathiafulvalene'], [27155648, 'tetrathiafulvalene'], [27714992, 'tetrathiafulvalene']]
MeSHC118954	[[28336682, 'proq'], [28837603, 'pro-q'], [29179042, 'proq']]
MeSHD010144	[[22901142, 'mammary', 'paget', "'s", 'disease']]
MeSHC065526	[[22904327, 'ribosome', 'receptor'], [23198851, 'ribosome', 'receptor']]
MeSHD004634	[[22905048, 'emergency', 'medical', 'technicians']]
MeSHC111652	[[22905263, 'mos1', 'transposase'], [25662605, 'mariner', 'transposase'], [26065279, 'mariner', 'transposase'], [26067596, 'mariner', 'transposase']]
MeSHC000701001	[[28410402, 'ramalina', 'farinacea']]
MeSHC021520	[[22906379, 'lysine', 'decarboxylase']]
MeSHC101427	[[22906379, 'daba', 'dc']]
MeSHC002605	[[26448524, 'daba']]
MeSHC006760	[[22906379, 'norspermidine']]
MeSHC000662548	[[22906850, 'aspergillus', 'parasiticus'], [25989039, 'aspergillus', 'parasiticus'], [26895871, 'aspergillus', 'parasiticus']]
MeSHC061365	[[22906850, 'flusilazole']]
MeSHC017435	[[22906850, 'imazalil'], [28485100, 'imazalil']]
MeSHC032915	[[29384160, 'polysulfide']]
MeSHC406944	[[25317934, 'binol'], [29041842, 'binol']]
MeSHC000653183	[[22909990, 'fusobacterium', 'equinum']]
MeSHD021081	[[22910327, 'circadian', 'rhythm', 'disorders'], [23210101, 'circadian', 'rhythm', 'disorder'], [23720334, 'circadian', 'dysregulation'], [26466871, 'circadian', 'rhythm', 'disorder'], [29412984, 'circadian', 'rhythm', 'disorders']]
MeSHD062307	[[22912563, 'medical', 'device', 'regulation']]
MeSHD004869	[[22912563, 'device', 'safety'], [22954548, 'device', 'safety'], [28196254, 'device', 'safety']]
MeSHD018795	[[22912563, 'device', 'approval']]
MeSHC000121	[[22913412, 'br', '18']]
MeSHC070999	[[22913490, 'prostratin']]
MeSHD000072699	[[22913715, 'racial', 'segregation']]
MeSHD056624	[[22914537, 'apexification'], [23407405, 'apexification'], [29670732, 'apexification']]
MeSHD010310	[[22916036, 'paratubal', 'cysts']]
MeSHD018194	[[22916036, 'adenomyomas']]
MeSHC565346	[[22916036, 'tuberous', 'sclerosis', '1'], [25283550, 'tuberous', 'sclerosis', '1']]
MeSHD031021	[[29439533, 'cashew']]
MeSHC000653123	[[22916936, 'anaerovibrio', 'lipolytica'], [25606402, 'anaerovibrio', 'lipolytica']]
MeSHC000638235	[[22916936, 'succinivibrio', 'dextrinosolvens'], [28789673, 'succinivibrio', 'dextrinosolvens']]
MeSHC013307	[[22917986, 'ots'], [28508384, 'ots'], [28674177, 'ots']]
MeSHD000072278	[[22919068, 'forkhead', 'box', 'protein', 'm1'], [25574092, 'forkhead', 'box', 'protein', 'm1'], [29432282, 'forkhead', 'box', 'protein', 'm1']]
MeSHD000086822	[[22919600, 'disease', 'clusters'], [25412882, 'disease', 'clusters'], [25412882, 'disease', 'hotspots'], [25937611, 'disease', 'cluster'], [26542622, 'transmission', 'hotspot'], [26870786, 'disease', 'clusters'], [26988884, 'disease', 'clustering']]
MeSHC047723	[[22920409, 'benzophenone'], [24004914, 'benzophenone'], [25973488, 'benzophenone'], [26646182, 'benzophenone'], [27725963, 'benzophenone']]
MeSHC095351	[[22920900, 'epolactaene'], [29732373, 'epolactaene']]
MeSHC526549	[[22921184, 'sf1126']]
MeSHD003897	[[22921849, 'desmosterol'], [23093550, 'desmosterol']]
MeSHC001521	[[22921849, 'lathosterol']]
MeSHC044563	[[22921849, '24s-hydroxycholesterol']]
MeSHD055104	[[22922317, 'subcutaneous', 'infusion'], [22971929, 'subcutaneous', 'infusion'], [23301086, 'subcutaneous', 'infusion'], [23761400, 'subcutaneous', 'infusion'], [23894614, 'subcutaneous', 'infusion'], [24323838, 'subcutaneous', 'infusion'], [24342267, 'subcutaneous', 'infusions']]
MeSHC000638451	[[22922533, 'xenorhabdus', 'ishibashii']]
MeSHD020593	[[28062794, 'xenorhabdus', 'nematophila'], [28654175, 'xenorhabdus'], [29466376, 'xenorhabdus', 'nematophila']]
MeSHC000638456	[[22922533, 'xenorhabdus', 'ehlersii']]
MeSHC000638455	[[22922533, 'xenorhabdus', 'griffiniae']]
MeSHC000651322	[[22922534, 'aureimonas', 'jatrophae']]
MeSHC000651321	[[22922534, 'aureimonas', 'phyllosphaerae']]
MeSHC000651317	[[22922534, 'aureimonas', 'ureilytica']]
MeSHC026508	[[22922534, 'phosphatidyldimethylethanolamine']]
MeSHD018674	[[28524265, 'adrenergic', 'blockers']]
MeSHC097367	[[28105061, 'ginsenoside', 'rg3']]
MeSHD008617	[[22943175, 'mephenytoin']]
MeSHC572495	[[22926331, 'adenocaine']]
MeSHD000091363	[[27351130, 'protocadherins']]
MeSHD003844	[[22927644, 'deoxycytidylate', 'deaminase']]
MeSHD045565	[[22927644, 'holliday', 'junction', 'resolvase']]
MeSHD011837	[[22927657, 'radiation', 'protective', 'effect'], [28860663, 'radioprotective', 'agent']]
MeSHD020082	[[29202692, 'magnaporthe']]
MeSHC045211	[[22928297, 'trimedlure']]
MeSHD009267	[[22928297, 'naled'], [23710631, 'dibrom'], [26463186, 'naled']]
MeSHC035522	[[26470301, 'raspberry', 'ketone'], [29272411, 'raspberry', 'ketone']]
MeSHD017982	[[22930400, 'biogenic', 'amine', 'receptor']]
MeSHC049389	[[22930448, 'l40'], [28101402, 'l40']]
MeSHD008093	[[22931379, 'modern', 'literature']]
MeSHC434246	[[22933518, 'secretory', 'carrier', 'membrane', 'protein', '4']]
MeSHC078179	[[22933773, 'arsenite', 'oxidase'], [29644379, 'arsenite', 'oxidase']]
MeSHD057169	[[29066991, 'emdr']]
MeSHC009410	[[22935367, 'tetradecyltrimethylammonium', 'bromide'], [26135325, 'myristyltrimethylammonium', 'bromide']]
MeSHC575618	[[29765551, 'azd5363']]
MeSHC000671410	[[22936305, 'septoria', 'glycines']]
MeSHD000067563	[[22936305, 'phakopsora', 'pachyrhizi'], [25566270, 'asian', 'soybean', 'rust'], [25566270, 'phakopsora', 'pachyrhizi']]
MeSHD050257	[[22936655, 'microtubule', 'modulator'], [26343141, 'tubulin', 'inhibitor'], [27528182, 'tubulin', 'polymerization', 'inhibitors'], [28648953, 'tubulin', 'polymerization', 'inhibitors']]
MeSHD012751	[[22936659, 'sezary', 'syndrome']]
MeSHD006742	[[22937854, 'bedsize'], [26689669, 'bed', 'size']]
MeSHC103430	[[22938620, '8-aminopyrene-1,3,6-trisulfonic', 'acid'], [24024676, '8-aminopyrene-1,3,6-trisulfonic', 'acid'], [24276024, '8-aminopyrene-1,3,6-trisulfonic', 'acid'], [28426178, '8-aminopyrene-1,3,6-trisulfonic', 'acid']]
MeSHD001737	[[22939137, 'biuret']]
MeSHD012072	[[22940205, 'intelligent', 'design'], [29157448, 'intelligent', 'design'], [29544899, 'intelligent', 'designs']]
MeSHC115846	[[22941179, 'lauryl', 'methacrylate'], [23181390, 'laurylmethacrylate']]
MeSHC004919	[[22941179, 'ethylene', 'dimethacrylate'], [22978794, 'ethylene', 'dimethacrylate'], [23959148, 'ethyleneglycol', 'dimethacrylate'], [24377739, 'ethylene', 'dimethacrylate'], [27488811, 'ethylene', 'glycol', 'dimethacrylate']]
MeSHC000657744	[[28249850, 'postintensive', 'care', 'syndrome']]
MeSHC432806	[[22941270, 'gln-gly']]
MeSHD010615	[[27491172, 'phenacetin']]
MeSHC510843	[[22943930, "dimethyl-4,4'-dimethoxy-5,6,5',6'-dimethylene", "dioxybiphenyl-2,2'-dicarboxylate"]]
MeSHC010098	[[22943930, 'ddb'], [23610444, 'ddb']]
MeSHC520025	[[29651798, 'mirabegron']]
MeSHC020332	[[29142970, 'fdps'], [29142970, 'fdp']]
MeSHC100033	[[23025812, 'udp-glcnac', '2-epimerase'], [23496965, 'udp-n-acetylglucosamine-2-epimerase'], [25257349, 'udp-n-acetylglucosamine', '2-epimerase']]
MeSHC018765	[[22944676, 'n-acetylmannosamine', 'kinase'], [23496965, 'n-acetylmannosamine-kinase'], [25257349, 'n-acetylmannosamine', 'kinase']]
MeSHD050809	[[22945632, 'transcription', 'factor', 'pou']]
MeSHD052684	[[22945632, 'thyrotrophs']]
MeSHD018344	[[22947084, 'idiopathic', 'cd4+', 't', 'lymphocytopenia']]
MeSHD004865	[[22947947, 'hospital', 'equipment']]
MeSHC014026	[[24912153, 'hmba']]
MeSHD026688	[[22948440, 'bioethical', 'issues'], [23115823, 'bioethical', 'issues']]
MeSHD012166	[[22949912, 'retinal', 'hemorrhages'], [23499368, 'retinal', 'hemorrhage'], [29304270, 'retinal', 'hemorrhages']]
MeSHD008259	[[22949912, 'macroglobulins']]
MeSHC032538	[[27508111, 'p-cresol'], [29274915, 'p-cresol']]
MeSHC576878	[[22950604, 'menthol', 'propylene', 'glycol', 'carbonate']]
MeSHC077976	[[22950607, 'raisers'], [28793900, 'raisers']]
MeSHD013214	[[23497496, 'starch', 'synthases'], [23497496, 'starch', 'synthase'], [23952714, 'starch', 'synthase']]
MeSHC038950	[[22951651, 'cefpirome']]
MeSHC582847	[[22952710, 'lrrk2-in-1']]
MeSHC000606649	[[22952710, 'gw441756']]
MeSHC424423	[[27606039, 'roflumilast']]
MeSHC000715370	[[22953721, 'c16', 'peptides']]
MeSHC099958	[[24354173, 'acanthoic', 'acid']]
MeSHD013904	[[22954964, 'thoracic', 'vertebrae'], [24020048, 'thoracic', 'vertebrae'], [25697979, 'thoracic', 'vertebrae'], [25705963, 'thoracic', 'vertebrae'], [27316538, 'thoracic', 'vertebrae'], [28919152, 'thoracic', 'vertebrae'], [29349867, 'thoracic', 'vertebrae'], [29794943, 'thoracic', 'vertebrae']]
MeSHC463061	[[22956602, 'ap20187'], [26720441, 'ap20187']]
MeSHD001855	[[22956813, 'bone', 'marrow', 'disease'], [23536557, 'bone', 'marrow', 'disease'], [23676645, 'bone', 'marrow', 'disease'], [24107515, 'bone', 'marrow', 'diseases'], [26852654, 'disease', ',', 'bone', 'marrow']]
MeSHD004979	[[22956886, 'etamsylate']]
MeSHD003613	[[24234875, 'danazol']]
MeSHD029582	[[29494509, 'meliaceae']]
MeSHC000637621	[[22958348, 'saccharothrix', 'espanaensis']]
MeSHC545617	[[22958348, 'saccharomicins', 'a']]
MeSHD053591	[[29025044, 'referred', 'pain']]
MeSHC000680134	[[22960869, 'phoma', 'glomerata']]
MeSHC001355	[[22961121, 'homotaurine'], [25698466, '3-aminopropanesulfonic', 'acid']]
MeSHD007757	[[22961364, 'laboratory', 'infection'], [25222375, 'laboratory', 'infection']]
MeSHD052140	[[22961869, 'hpv-11']]
MeSHD000068837	[[27033947, 'parmeliaceae']]
MeSHD017266	[[28862464, 'dental', 'prosthesis']]
MeSHD004673	[[22964449, 'acute', 'disseminated', 'encephalomyelitis'], [23405004, 'acute', 'disseminated', 'encephalomyelitis'], [28638259, 'acute', 'disseminated', 'encephalomyelitis']]
MeSHC064142	[[22964681, 'diep'], [22964681, 'dieps']]
MeSHC000645861	[[29059532, 'kosakonia', 'radicincitans']]
MeSHC031841	[[28874472, 'staphyloxanthin'], [29691368, 'staphyloxanthin']]
MeSHD007686	[[22966473, 'distal', 'renal', 'tubule'], [24797667, 'distal', 'renal', 'tubules']]
MeSHC042103	[[27427680, 'zinc', 'nitrate']]
MeSHC512715	[[22968858, 'nsc-87877'], [25048202, 'nsc87877'], [27422819, 'nsc', '87877']]
MeSHC038515	[[22969087, 'glucosamine', '1-phosphate']]
MeSHD006138	[[23074514, 'guaiac'], [26596722, 'guaiac'], [27304597, 'guaiac']]
MeSHC558560	[[22970187, 'mabs', '2f5']]
MeSHC569360	[[22970244, 'abc294735']]
MeSHC548780	[[22970244, 'abc294640'], [26275594, 'abc294640']]
MeSHD021744	[[24410985, 'cyclospora']]
MeSHD050784	[[22971289, 'ets-1', 'transcription', 'factor'], [27362745, 'ets-1', 'transcription', 'factor']]
MeSHC105351	[[22971289, 'detano'], [23499458, 'deta-no'], [25881549, 'deta-no']]
MeSHC431863	[[22971962, 'corrole'], [26773287, 'corrole'], [26773287, 'corroles'], [27478281, 'corrole'], [27478281, 'corroles']]
MeSHD003797	[[22972144, 'dental', 'staff'], [25821069, 'dental', 'staff'], [26572813, 'dental', 'staff']]
MeSHD011882	[[22972481, 'high', 'energy', 'radiotherapy']]
MeSHC058487	[[23849108, 'coronatine'], [24681092, 'coronatine']]
MeSHC000617219	[[22972787, '2,3-dimethylpyrazine'], [23745606, '2,3-dimethylpyrazine'], [29038499, '2,3-dimethylpyrazine'], [29616370, '2,3-dimethylpyrazine']]
MeSHC075524	[[22972787, '2,5-dimethylpyrazine'], [23745606, '2,6-dimethylpyrazine'], [23745606, '2,5-dimethylpyrazine']]
MeSHC000592704	[[22972787, '2,3,5-trimethylpyrazine'], [23745606, '2,3,5-trimethylpyrazine'], [29558512, '2,3,5-trimethylpyrazine']]
MeSHC017953	[[26615387, 'ligustrazine']]
MeSHD043424	[[22974122, 'carboxypeptidase', 'b']]
MeSHC040833	[[22975242, 'ethyl', 'acrylate']]
MeSHC119620	[[22975441, '1-azakenpaullone']]
MeSHC514549	[[22975597, 'pyy', '(', '1-36', ')']]
MeSHD000069342	[[22977214, 'unnecessary', 'health', 'care']]
MeSHC000637930	[[22977615, 'streptococcus', 'infantis']]
MeSHC561988	[[22978233, '3,5-nonadiyne']]
MeSHC087920	[[22978233, 'beta-selinene']]
